,Title,Channel Title,Channel ID,Publish time,Duration,Number of comments,Number of likes,Number of views,video_id,url,Comment ID,Comment,Likes,Replies,Video ID
1313,The NEW FASTEST Valorant player...,Flights,UCIfAlCwj-ZPZq5fqjpYDX3w,2022-03-07T15:43:08Z,8:8,1128,53099,1362132,CJFPeOEcbf0,https://www.youtube.com/watch?v=CJFPeOEcbf0,UgzcwpIbXZhOg2CLq654AaABAg,NO DOUBT THIS MAN HAS THE BEST MOVEMENTS ON THIS GAME !!!!!!!,0,0,CJFPeOEcbf0
1314,The NEW FASTEST Valorant player...,Flights,UCIfAlCwj-ZPZq5fqjpYDX3w,2022-03-07T15:43:08Z,8:8,1128,53099,1362132,CJFPeOEcbf0,https://www.youtube.com/watch?v=CJFPeOEcbf0,UgxGUd7Pn5UW3lbQDhF4AaABAg,We need this man in pro scene... pls God help.,2,0,CJFPeOEcbf0
1315,The NEW FASTEST Valorant player...,Flights,UCIfAlCwj-ZPZq5fqjpYDX3w,2022-03-07T15:43:08Z,8:8,1128,53099,1362132,CJFPeOEcbf0,https://www.youtube.com/watch?v=CJFPeOEcbf0,Ugz5O7m9Oonkg6r4okF4AaABAg,Your skill is insane. It&#39;s like youve become one with raze.,0,0,CJFPeOEcbf0
1316,The NEW FASTEST Valorant player...,Flights,UCIfAlCwj-ZPZq5fqjpYDX3w,2022-03-07T15:43:08Z,8:8,1128,53099,1362132,CJFPeOEcbf0,https://www.youtube.com/watch?v=CJFPeOEcbf0,UgwtcOe4xSk5McJu8tV4AaABAg,"I learned how to play raze from you lol, you’re awesome also your music taste is just 👌",0,0,CJFPeOEcbf0
1317,The NEW FASTEST Valorant player...,Flights,UCIfAlCwj-ZPZq5fqjpYDX3w,2022-03-07T15:43:08Z,8:8,1128,53099,1362132,CJFPeOEcbf0,https://www.youtube.com/watch?v=CJFPeOEcbf0,UgxJILatDZc6LrI4tbt4AaABAg,How did you do that parkour so fast? 😮I swear it&#39;s impossible to complete but you just did it in under a minute,0,0,CJFPeOEcbf0
1318,The NEW FASTEST Valorant player...,Flights,UCIfAlCwj-ZPZq5fqjpYDX3w,2022-03-07T15:43:08Z,8:8,1128,53099,1362132,CJFPeOEcbf0,https://www.youtube.com/watch?v=CJFPeOEcbf0,UgzJMwGJwsHGpD7K-XF4AaABAg,I&#39;m sure you&#39;ve heard it all before but man you really are INCREDIBLE! Truly unbelievable!,0,0,CJFPeOEcbf0
1319,The NEW FASTEST Valorant player...,Flights,UCIfAlCwj-ZPZq5fqjpYDX3w,2022-03-07T15:43:08Z,8:8,1128,53099,1362132,CJFPeOEcbf0,https://www.youtube.com/watch?v=CJFPeOEcbf0,UgyQ7tnpiJGSdLVAEvN4AaABAg,Great movement and music as always my guy.,2,0,CJFPeOEcbf0
1320,The NEW FASTEST Valorant player...,Flights,UCIfAlCwj-ZPZq5fqjpYDX3w,2022-03-07T15:43:08Z,8:8,1128,53099,1362132,CJFPeOEcbf0,https://www.youtube.com/watch?v=CJFPeOEcbf0,UgxkqTEOuu08pcIeHMR4AaABAg,When the world wanted him the most he returned,1,0,CJFPeOEcbf0
1321,The NEW FASTEST Valorant player...,Flights,UCIfAlCwj-ZPZq5fqjpYDX3w,2022-03-07T15:43:08Z,8:8,1128,53099,1362132,CJFPeOEcbf0,https://www.youtube.com/watch?v=CJFPeOEcbf0,UgwdsB2jAnRLAmDM39Z4AaABAg,That speedrun looked like you were no clipping with how fast and how smooth you were moving. Gj man,0,0,CJFPeOEcbf0
1322,The NEW FASTEST Valorant player...,Flights,UCIfAlCwj-ZPZq5fqjpYDX3w,2022-03-07T15:43:08Z,8:8,1128,53099,1362132,CJFPeOEcbf0,https://www.youtube.com/watch?v=CJFPeOEcbf0,UgzHlX5k6JfvtQhXK_d4AaABAg,your video never fail to amaze me &lt;3,1,0,CJFPeOEcbf0
1323,The NEW FASTEST Valorant player...,Flights,UCIfAlCwj-ZPZq5fqjpYDX3w,2022-03-07T15:43:08Z,8:8,1128,53099,1362132,CJFPeOEcbf0,https://www.youtube.com/watch?v=CJFPeOEcbf0,Ugx9Vlwguv1br_N3cwR4AaABAg,"When the world needed him most, he returned.",11,0,CJFPeOEcbf0
1324,The NEW FASTEST Valorant player...,Flights,UCIfAlCwj-ZPZq5fqjpYDX3w,2022-03-07T15:43:08Z,8:8,1128,53099,1362132,CJFPeOEcbf0,https://www.youtube.com/watch?v=CJFPeOEcbf0,UgzK40MM-oxyBEDxkCh4AaABAg,"i&#39;m speechless but amazed<br>you are a legend, thank you for everything you are doing Sir",0,1,CJFPeOEcbf0
1325,The NEW FASTEST Valorant player...,Flights,UCIfAlCwj-ZPZq5fqjpYDX3w,2022-03-07T15:43:08Z,8:8,1128,53099,1362132,CJFPeOEcbf0,https://www.youtube.com/watch?v=CJFPeOEcbf0,UgzxdAgnRr7X0ovIeU54AaABAg,"Already one of, if not the best Raze players around and now he got the Parkour championship title too",1,0,CJFPeOEcbf0
1326,Reyna instalocks Reyna,QuarterJade,UC_wSuaxwUYsJOBZDWwHIQZg,2022-10-16T20:17:34Z,14:44,130,10526,203509,mI-xOHNYc0o,https://www.youtube.com/watch?v=mI-xOHNYc0o,UgygMJNiWbwQfJEe-jt4AaABAg,"Bro Jodi looks so cool, she can actually pull off any look, she is so awesome fr",641,3,mI-xOHNYc0o
1327,Reyna instalocks Reyna,QuarterJade,UC_wSuaxwUYsJOBZDWwHIQZg,2022-10-16T20:17:34Z,14:44,130,10526,203509,mI-xOHNYc0o,https://www.youtube.com/watch?v=mI-xOHNYc0o,UgwHYbcT8gjWSmJe1Ut4AaABAg,"This was incredibe! She nailed the cosplay! More of this would be sweet, and editor knocked it out of the park with this one!",140,0,mI-xOHNYc0o
1328,Reyna instalocks Reyna,QuarterJade,UC_wSuaxwUYsJOBZDWwHIQZg,2022-10-16T20:17:34Z,14:44,130,10526,203509,mI-xOHNYc0o,https://www.youtube.com/watch?v=mI-xOHNYc0o,UgyeCuGkNtk5ebtzA7p4AaABAg,I lowkey want to see Jodi&#39;s Reyna cosplay and Jollz&#39;s cosplay side by side and say they are siblings &gt;_&lt;,203,5,mI-xOHNYc0o
1329,Reyna instalocks Reyna,QuarterJade,UC_wSuaxwUYsJOBZDWwHIQZg,2022-10-16T20:17:34Z,14:44,130,10526,203509,mI-xOHNYc0o,https://www.youtube.com/watch?v=mI-xOHNYc0o,Ugz0kzhD577OnwqP1yJ4AaABAg,"the transition at <a href=""https://www.youtube.com/watch?v=mI-xOHNYc0o&amp;t=5m18s"">5:18</a> is so sickkkkk love the vid as always jodi!!! editors!!!",27,0,mI-xOHNYc0o
1330,Reyna instalocks Reyna,QuarterJade,UC_wSuaxwUYsJOBZDWwHIQZg,2022-10-16T20:17:34Z,14:44,130,10526,203509,mI-xOHNYc0o,https://www.youtube.com/watch?v=mI-xOHNYc0o,UgwH5-Y38Yxd4bJIQOZ4AaABAg,"I want to see Jodi and Rae recreate the Viper vs Reyna card, I think it&#39;ll be awsome",35,0,mI-xOHNYc0o
1331,Reyna instalocks Reyna,QuarterJade,UC_wSuaxwUYsJOBZDWwHIQZg,2022-10-16T20:17:34Z,14:44,130,10526,203509,mI-xOHNYc0o,https://www.youtube.com/watch?v=mI-xOHNYc0o,Ugxc-QPVwMtMWDw6srJ4AaABAg,i&#39;d really like a friend like jodi in my life. honestly i&#39;d never get bored,34,0,mI-xOHNYc0o
1332,Reyna instalocks Reyna,QuarterJade,UC_wSuaxwUYsJOBZDWwHIQZg,2022-10-16T20:17:34Z,14:44,130,10526,203509,mI-xOHNYc0o,https://www.youtube.com/watch?v=mI-xOHNYc0o,Ugy75DPJ1rZQezECZ4p4AaABAg,This is by far one of the best cosplays I’ve seen of Reyna! I loved the hair and the makeup!! I love your contents Jodi aghhh keep it up!! 🥰🥰🥰,19,0,mI-xOHNYc0o
1333,Reyna instalocks Reyna,QuarterJade,UC_wSuaxwUYsJOBZDWwHIQZg,2022-10-16T20:17:34Z,14:44,130,10526,203509,mI-xOHNYc0o,https://www.youtube.com/watch?v=mI-xOHNYc0o,UgxUUhps2Fcgosx7ajd4AaABAg,"Jodi, seriously, your cosplay is AWESOME, spot-on! AMAZING Reyna! You look great, you did the hair and makeup perfectly and Stella did amazing with her part! I hope you wear this to certain places, it&#39;s SO GODD! &lt;3 <br><br>   Edit: Okay, never mind. Maybe the suit can be re-worked with the restroom in mind or you could come up with some clothing with the same colors... Take certain pieces off of that costume (especially the collar) and sew them to something that allows easier access. <br><br>   Anyway, it LOOKS good, if not very functional...",6,0,mI-xOHNYc0o
1334,Reyna instalocks Reyna,QuarterJade,UC_wSuaxwUYsJOBZDWwHIQZg,2022-10-16T20:17:34Z,14:44,130,10526,203509,mI-xOHNYc0o,https://www.youtube.com/watch?v=mI-xOHNYc0o,UgwGpmhrB0zg758Rw754AaABAg,This is the best cosplay I’ve ever seen 😂 like no one cosplays this good tbh . Just awesome especially the prime vandal I wish I had it 😢,2,0,mI-xOHNYc0o
1335,Reyna instalocks Reyna,QuarterJade,UC_wSuaxwUYsJOBZDWwHIQZg,2022-10-16T20:17:34Z,14:44,130,10526,203509,mI-xOHNYc0o,https://www.youtube.com/watch?v=mI-xOHNYc0o,UgzP339qYCDBoJ5X5yZ4AaABAg,"Yoo <a href=""https://www.youtube.com/watch?v=mI-xOHNYc0o&amp;t=5m18s"">5:18</a> is sooo clean damn great job editor",30,0,mI-xOHNYc0o
1336,Reyna instalocks Reyna,QuarterJade,UC_wSuaxwUYsJOBZDWwHIQZg,2022-10-16T20:17:34Z,14:44,130,10526,203509,mI-xOHNYc0o,https://www.youtube.com/watch?v=mI-xOHNYc0o,Ugy0qkxDLgIP_y6xMix4AaABAg,It was so fun watching it live but hectic for Jodi 😂,4,0,mI-xOHNYc0o
1337,Reyna instalocks Reyna,QuarterJade,UC_wSuaxwUYsJOBZDWwHIQZg,2022-10-16T20:17:34Z,14:44,130,10526,203509,mI-xOHNYc0o,https://www.youtube.com/watch?v=mI-xOHNYc0o,UgweYxUFAEeeockZXkx4AaABAg,"“I’m going to res for ult” <a href=""https://www.youtube.com/watch?v=mI-xOHNYc0o&amp;t=10m07s"">10:07</a> <br><br>She was too focused haha",11,2,mI-xOHNYc0o
1338,Reyna instalocks Reyna,QuarterJade,UC_wSuaxwUYsJOBZDWwHIQZg,2022-10-16T20:17:34Z,14:44,130,10526,203509,mI-xOHNYc0o,https://www.youtube.com/watch?v=mI-xOHNYc0o,UgxOdcCB8C9A8glWeXV4AaABAg,"Always looking fire 🔥  Jodi, you look good. Always good to watch the game play, it&#39;s been awhile since I&#39;ve seen one. Much love.",2,0,mI-xOHNYc0o
1339,Reyna instalocks Reyna,QuarterJade,UC_wSuaxwUYsJOBZDWwHIQZg,2022-10-16T20:17:34Z,14:44,130,10526,203509,mI-xOHNYc0o,https://www.youtube.com/watch?v=mI-xOHNYc0o,UgwtvtanAoyzzmihwct4AaABAg,the first time jodi said &quot;RAT&quot; i laughed and said to myself &quot;sneaky little tattle tale RAT&quot; and then she said that 😭😭😭 i was deadddd,1,0,mI-xOHNYc0o
1340,Reyna instalocks Reyna,QuarterJade,UC_wSuaxwUYsJOBZDWwHIQZg,2022-10-16T20:17:34Z,14:44,130,10526,203509,mI-xOHNYc0o,https://www.youtube.com/watch?v=mI-xOHNYc0o,Ugxi5lvduLH0n8YyoG14AaABAg,"Cosplayers all around the world feel your pain. When it comes to conventions and shoots, the bathroom may as well be in another block",4,0,mI-xOHNYc0o
1341,Reyna instalocks Reyna,QuarterJade,UC_wSuaxwUYsJOBZDWwHIQZg,2022-10-16T20:17:34Z,14:44,130,10526,203509,mI-xOHNYc0o,https://www.youtube.com/watch?v=mI-xOHNYc0o,UgwgMegIG2ic0Dj_clV4AaABAg,"As a cosplayer, functionality is VERY important when picking which fits you wanna wear to cons lol",1,0,mI-xOHNYc0o
1342,Reyna instalocks Reyna,QuarterJade,UC_wSuaxwUYsJOBZDWwHIQZg,2022-10-16T20:17:34Z,14:44,130,10526,203509,mI-xOHNYc0o,https://www.youtube.com/watch?v=mI-xOHNYc0o,Ugxote6XiCu2eqyklDV4AaABAg,How does she slay literally everyday like tell me ur ways queen,4,0,mI-xOHNYc0o
1343,Reyna instalocks Reyna,QuarterJade,UC_wSuaxwUYsJOBZDWwHIQZg,2022-10-16T20:17:34Z,14:44,130,10526,203509,mI-xOHNYc0o,https://www.youtube.com/watch?v=mI-xOHNYc0o,Ugy9UuRzvxz_Wurdh4N4AaABAg,you&#39;re actually cracked at reyna too! good clips!,1,0,mI-xOHNYc0o
1344,Reyna instalocks Reyna,QuarterJade,UC_wSuaxwUYsJOBZDWwHIQZg,2022-10-16T20:17:34Z,14:44,130,10526,203509,mI-xOHNYc0o,https://www.youtube.com/watch?v=mI-xOHNYc0o,UgzOP4OcuIfC2n_EuHl4AaABAg,Just waiting for her to do Reyna laugh after every kill🤣,4,0,mI-xOHNYc0o
1345,Reyna instalocks Reyna,QuarterJade,UC_wSuaxwUYsJOBZDWwHIQZg,2022-10-16T20:17:34Z,14:44,130,10526,203509,mI-xOHNYc0o,https://www.youtube.com/watch?v=mI-xOHNYc0o,UgwHYBbbUz1sFGkR2r14AaABAg,When ate we going to see Jodie and Rae game together again? its been ages.,1,0,mI-xOHNYc0o
1346,Reyna instalocks Reyna,QuarterJade,UC_wSuaxwUYsJOBZDWwHIQZg,2022-10-16T20:17:34Z,14:44,130,10526,203509,mI-xOHNYc0o,https://www.youtube.com/watch?v=mI-xOHNYc0o,UgyGUJpn62zB5lQe82l4AaABAg,"jodi looks so cool as reyna, damn",17,0,mI-xOHNYc0o
1347,Reyna instalocks Reyna,QuarterJade,UC_wSuaxwUYsJOBZDWwHIQZg,2022-10-16T20:17:34Z,14:44,130,10526,203509,mI-xOHNYc0o,https://www.youtube.com/watch?v=mI-xOHNYc0o,Ugx4PXojHBNDp8Aqaw54AaABAg,"That was a clean transition at <a href=""https://www.youtube.com/watch?v=mI-xOHNYc0o&amp;t=5m18s"">5:18</a>",1,0,mI-xOHNYc0o
1348,Reyna instalocks Reyna,QuarterJade,UC_wSuaxwUYsJOBZDWwHIQZg,2022-10-16T20:17:34Z,14:44,130,10526,203509,mI-xOHNYc0o,https://www.youtube.com/watch?v=mI-xOHNYc0o,UgxhB7cHdZoD6JBvP4N4AaABAg,"<a href=""https://www.youtube.com/watch?v=mI-xOHNYc0o&amp;t=8m40s"">8:40</a> ok so we know that John has pissed through at least one of the things he owns.. maaaaaan",4,0,mI-xOHNYc0o
1349,Reyna instalocks Reyna,QuarterJade,UC_wSuaxwUYsJOBZDWwHIQZg,2022-10-16T20:17:34Z,14:44,130,10526,203509,mI-xOHNYc0o,https://www.youtube.com/watch?v=mI-xOHNYc0o,Ugwdw7JzSdtYwuoEZBR4AaABAg,So cute when she did her mean face even when she couldn&#39;t 🤣🤣🤣🤣,0,0,mI-xOHNYc0o
1350,Reyna instalocks Reyna,QuarterJade,UC_wSuaxwUYsJOBZDWwHIQZg,2022-10-16T20:17:34Z,14:44,130,10526,203509,mI-xOHNYc0o,https://www.youtube.com/watch?v=mI-xOHNYc0o,UgxAW51bg_PDKTXtgIN4AaABAg,this cosplay was so good i love it 🫶🫶,1,0,mI-xOHNYc0o
1351,Reyna instalocks Reyna,QuarterJade,UC_wSuaxwUYsJOBZDWwHIQZg,2022-10-16T20:17:34Z,14:44,130,10526,203509,mI-xOHNYc0o,https://www.youtube.com/watch?v=mI-xOHNYc0o,Ugxb7vqPW-y2ES5VJAJ4AaABAg,Bro you look so cool as reyna. The look actually fits you really well. Would love to see you do ore cosplay,0,0,mI-xOHNYc0o
1352,Reyna instalocks Reyna,QuarterJade,UC_wSuaxwUYsJOBZDWwHIQZg,2022-10-16T20:17:34Z,14:44,130,10526,203509,mI-xOHNYc0o,https://www.youtube.com/watch?v=mI-xOHNYc0o,UgwvcVcubAhAgJEylVd4AaABAg,This is one of the best Reyna cosplays I’ve seen! And omgg the prime vandal,0,0,mI-xOHNYc0o
1353,Reyna instalocks Reyna,QuarterJade,UC_wSuaxwUYsJOBZDWwHIQZg,2022-10-16T20:17:34Z,14:44,130,10526,203509,mI-xOHNYc0o,https://www.youtube.com/watch?v=mI-xOHNYc0o,Ugwrvqf2jWPe2OmFzV14AaABAg,"John is a lucky man, u get u a girl that can cosplay THIS GOOD u basically can fulfil any fantasy...",0,0,mI-xOHNYc0o
1354,Reyna instalocks Reyna,QuarterJade,UC_wSuaxwUYsJOBZDWwHIQZg,2022-10-16T20:17:34Z,14:44,130,10526,203509,mI-xOHNYc0o,https://www.youtube.com/watch?v=mI-xOHNYc0o,UgzCsSgc6UN5oaGlYUN4AaABAg,The cosplay was so dope,25,0,mI-xOHNYc0o
1355,Reyna instalocks Reyna,QuarterJade,UC_wSuaxwUYsJOBZDWwHIQZg,2022-10-16T20:17:34Z,14:44,130,10526,203509,mI-xOHNYc0o,https://www.youtube.com/watch?v=mI-xOHNYc0o,UgxmvVOLdF86h7THFIB4AaABAg,"jodi i’m always in love with ur makeup skills, ilysm 💗",3,0,mI-xOHNYc0o
1356,Reyna instalocks Reyna,QuarterJade,UC_wSuaxwUYsJOBZDWwHIQZg,2022-10-16T20:17:34Z,14:44,130,10526,203509,mI-xOHNYc0o,https://www.youtube.com/watch?v=mI-xOHNYc0o,UgwqXcUSZUThf3_U3LN4AaABAg,"<a href=""https://www.youtube.com/watch?v=mI-xOHNYc0o&amp;t=5m17s"">5:17</a> the transition between window and sewer was cool",0,0,mI-xOHNYc0o
1357,Reyna instalocks Reyna,QuarterJade,UC_wSuaxwUYsJOBZDWwHIQZg,2022-10-16T20:17:34Z,14:44,130,10526,203509,mI-xOHNYc0o,https://www.youtube.com/watch?v=mI-xOHNYc0o,UgzsogL7FMIskV0HxCF4AaABAg,"it&#39;s crazy how pretty you look while you&#39;re smiling with that slicked back hair, it looks so good on you 😭😭",1,0,mI-xOHNYc0o
1358,Reyna instalocks Reyna,QuarterJade,UC_wSuaxwUYsJOBZDWwHIQZg,2022-10-16T20:17:34Z,14:44,130,10526,203509,mI-xOHNYc0o,https://www.youtube.com/watch?v=mI-xOHNYc0o,Ugz8CQHJQ8nlzDhBwTN4AaABAg,"Did anyone else notice the transition @ <a href=""https://www.youtube.com/watch?v=mI-xOHNYc0o&amp;t=5m20s"">5:20</a> ? it’s so smooth and cool wthh",0,0,mI-xOHNYc0o
1359,Reyna instalocks Reyna,QuarterJade,UC_wSuaxwUYsJOBZDWwHIQZg,2022-10-16T20:17:34Z,14:44,130,10526,203509,mI-xOHNYc0o,https://www.youtube.com/watch?v=mI-xOHNYc0o,UgzpUMVkCUcsC1si_CN4AaABAg,"love the cosplay look, great job",1,0,mI-xOHNYc0o
1360,Reyna instalocks Reyna,QuarterJade,UC_wSuaxwUYsJOBZDWwHIQZg,2022-10-16T20:17:34Z,14:44,130,10526,203509,mI-xOHNYc0o,https://www.youtube.com/watch?v=mI-xOHNYc0o,UgxgZLz19c0B1tDiraN4AaABAg,jodi&#39;s vids so good it makes me sad when i hear the outro music,2,0,mI-xOHNYc0o
1361,Reyna instalocks Reyna,QuarterJade,UC_wSuaxwUYsJOBZDWwHIQZg,2022-10-16T20:17:34Z,14:44,130,10526,203509,mI-xOHNYc0o,https://www.youtube.com/watch?v=mI-xOHNYc0o,Ugz5iQ4H_E4eKPes_Ut4AaABAg,I heckin love jodi and reyna 🖤,0,0,mI-xOHNYc0o
1362,Reyna instalocks Reyna,QuarterJade,UC_wSuaxwUYsJOBZDWwHIQZg,2022-10-16T20:17:34Z,14:44,130,10526,203509,mI-xOHNYc0o,https://www.youtube.com/watch?v=mI-xOHNYc0o,UgydzdLLeNkV_i8VZ7h4AaABAg,The laugh of Tenzin sound like the Pokemon Horsea 😂😂,1,0,mI-xOHNYc0o
1363,Reyna instalocks Reyna,QuarterJade,UC_wSuaxwUYsJOBZDWwHIQZg,2022-10-16T20:17:34Z,14:44,130,10526,203509,mI-xOHNYc0o,https://www.youtube.com/watch?v=mI-xOHNYc0o,UgxkqSFyv6Esm8yTiih4AaABAg,"Just like you instalock Reyna, I insta clicked on this video as I got the notification 😛❤️",1,0,mI-xOHNYc0o
1364,Reyna instalocks Reyna,QuarterJade,UC_wSuaxwUYsJOBZDWwHIQZg,2022-10-16T20:17:34Z,14:44,130,10526,203509,mI-xOHNYc0o,https://www.youtube.com/watch?v=mI-xOHNYc0o,UgyGTL-PGOXznsVT8aB4AaABAg,John&#39;s a lucky man,1,0,mI-xOHNYc0o
1365,Reyna instalocks Reyna,QuarterJade,UC_wSuaxwUYsJOBZDWwHIQZg,2022-10-16T20:17:34Z,14:44,130,10526,203509,mI-xOHNYc0o,https://www.youtube.com/watch?v=mI-xOHNYc0o,UgzpQciim346DPBWNkh4AaABAg,you should get her nails too if you cosplay as Reyna again :3,1,0,mI-xOHNYc0o
1366,Reyna instalocks Reyna,QuarterJade,UC_wSuaxwUYsJOBZDWwHIQZg,2022-10-16T20:17:34Z,14:44,130,10526,203509,mI-xOHNYc0o,https://www.youtube.com/watch?v=mI-xOHNYc0o,UgzNTiWoDA7aOlX7SE94AaABAg,"Ok Jodi is gorgeous ,good for her honestly.",1,0,mI-xOHNYc0o
1367,Reyna instalocks Reyna,QuarterJade,UC_wSuaxwUYsJOBZDWwHIQZg,2022-10-16T20:17:34Z,14:44,130,10526,203509,mI-xOHNYc0o,https://www.youtube.com/watch?v=mI-xOHNYc0o,UgyCKAk58auU6QU-SGJ4AaABAg,she looks so good as reyna wth,0,0,mI-xOHNYc0o
1368,Reyna instalocks Reyna,QuarterJade,UC_wSuaxwUYsJOBZDWwHIQZg,2022-10-16T20:17:34Z,14:44,130,10526,203509,mI-xOHNYc0o,https://www.youtube.com/watch?v=mI-xOHNYc0o,UgwsF9zR6cd9XNMJyXp4AaABAg,"Seems to be part of your identity, but I&#39;d like to say you pull off the hoops really well",0,0,mI-xOHNYc0o
1369,Reyna instalocks Reyna,QuarterJade,UC_wSuaxwUYsJOBZDWwHIQZg,2022-10-16T20:17:34Z,14:44,130,10526,203509,mI-xOHNYc0o,https://www.youtube.com/watch?v=mI-xOHNYc0o,Ugx4LqZkv2ZLRltCXBR4AaABAg,"Loved the fit! Just out of curiosity, was that Kirby background music for Pearl? if so, a wonderful choice",0,0,mI-xOHNYc0o
1370,Reyna instalocks Reyna,QuarterJade,UC_wSuaxwUYsJOBZDWwHIQZg,2022-10-16T20:17:34Z,14:44,130,10526,203509,mI-xOHNYc0o,https://www.youtube.com/watch?v=mI-xOHNYc0o,Ugzs95IEGN0nCve0dD94AaABAg,"<a href=""https://www.youtube.com/watch?v=mI-xOHNYc0o&amp;t=4m09s"">4:09</a> she shot the blind lol",0,0,mI-xOHNYc0o
1371,Reyna instalocks Reyna,QuarterJade,UC_wSuaxwUYsJOBZDWwHIQZg,2022-10-16T20:17:34Z,14:44,130,10526,203509,mI-xOHNYc0o,https://www.youtube.com/watch?v=mI-xOHNYc0o,UgyfwmfDUdr4oTSBBJ14AaABAg,"THAT TRANSISTION AT <a href=""https://www.youtube.com/watch?v=mI-xOHNYc0o&amp;t=5m20s"">5:20</a>",0,0,mI-xOHNYc0o
1372,Reyna instalocks Reyna,QuarterJade,UC_wSuaxwUYsJOBZDWwHIQZg,2022-10-16T20:17:34Z,14:44,130,10526,203509,mI-xOHNYc0o,https://www.youtube.com/watch?v=mI-xOHNYc0o,Ugz3MgaWXvKMl_Bwirl4AaABAg,Ngl I panicked when she tried to look mean. My heartu jdicjsjs 😳,2,0,mI-xOHNYc0o
1373,Reyna instalocks Reyna,QuarterJade,UC_wSuaxwUYsJOBZDWwHIQZg,2022-10-16T20:17:34Z,14:44,130,10526,203509,mI-xOHNYc0o,https://www.youtube.com/watch?v=mI-xOHNYc0o,Ugz_2S2iKhlGbT07uqt4AaABAg,Bro the 3D printed prime vandal? That is sick need me one.,1,0,mI-xOHNYc0o
1374,Reyna instalocks Reyna,QuarterJade,UC_wSuaxwUYsJOBZDWwHIQZg,2022-10-16T20:17:34Z,14:44,130,10526,203509,mI-xOHNYc0o,https://www.youtube.com/watch?v=mI-xOHNYc0o,UgzrCa0m3Rgn_oqKRCd4AaABAg,Literal goddess ❤,0,0,mI-xOHNYc0o
1375,Reyna instalocks Reyna,QuarterJade,UC_wSuaxwUYsJOBZDWwHIQZg,2022-10-16T20:17:34Z,14:44,130,10526,203509,mI-xOHNYc0o,https://www.youtube.com/watch?v=mI-xOHNYc0o,UgybOncd_zCmOBT1VTF4AaABAg,good looking and you play amazing,1,0,mI-xOHNYc0o
1376,Reyna instalocks Reyna,QuarterJade,UC_wSuaxwUYsJOBZDWwHIQZg,2022-10-16T20:17:34Z,14:44,130,10526,203509,mI-xOHNYc0o,https://www.youtube.com/watch?v=mI-xOHNYc0o,UgwZSVvv22MUm-GoGht4AaABAg,"that cosplay is sickkkk. honestly, if you just had her arm tattoo, MAYBE some contacts and did your nails black instead, it would be perfect!!! looks amazing regardless 😍",0,0,mI-xOHNYc0o
1377,Reyna instalocks Reyna,QuarterJade,UC_wSuaxwUYsJOBZDWwHIQZg,2022-10-16T20:17:34Z,14:44,130,10526,203509,mI-xOHNYc0o,https://www.youtube.com/watch?v=mI-xOHNYc0o,Ugzwvf6lsmtUkDoLPVZ4AaABAg,LMAOOA LOVE THE COSPLAY! RLLY ATE FR! 😍😍😍🫶🫶🫶,4,0,mI-xOHNYc0o
1378,Reyna instalocks Reyna,QuarterJade,UC_wSuaxwUYsJOBZDWwHIQZg,2022-10-16T20:17:34Z,14:44,130,10526,203509,mI-xOHNYc0o,https://www.youtube.com/watch?v=mI-xOHNYc0o,Ugz5KQ9ouFt0AZia3IV4AaABAg,The cosplay is… dope!,0,0,mI-xOHNYc0o
1379,Reyna instalocks Reyna,QuarterJade,UC_wSuaxwUYsJOBZDWwHIQZg,2022-10-16T20:17:34Z,14:44,130,10526,203509,mI-xOHNYc0o,https://www.youtube.com/watch?v=mI-xOHNYc0o,UgztEXUUgvi0VOLqHbJ4AaABAg,johns raze tho broooo also why is the photoshoot like the vandal there&#39;s no barrel?,2,0,mI-xOHNYc0o
1380,Reyna instalocks Reyna,QuarterJade,UC_wSuaxwUYsJOBZDWwHIQZg,2022-10-16T20:17:34Z,14:44,130,10526,203509,mI-xOHNYc0o,https://www.youtube.com/watch?v=mI-xOHNYc0o,Ugymng2v5Ys8cah8NAl4AaABAg,This IS the reyna buff,0,0,mI-xOHNYc0o
1381,Reyna instalocks Reyna,QuarterJade,UC_wSuaxwUYsJOBZDWwHIQZg,2022-10-16T20:17:34Z,14:44,130,10526,203509,mI-xOHNYc0o,https://www.youtube.com/watch?v=mI-xOHNYc0o,Ugzsj5XF4aAHchwKowh4AaABAg,Great outfit love the prime vandal,0,0,mI-xOHNYc0o
1382,Reyna instalocks Reyna,QuarterJade,UC_wSuaxwUYsJOBZDWwHIQZg,2022-10-16T20:17:34Z,14:44,130,10526,203509,mI-xOHNYc0o,https://www.youtube.com/watch?v=mI-xOHNYc0o,UgysciH9qdmuDzk1Mq54AaABAg,"Well, she has a Jett voice wtf",0,0,mI-xOHNYc0o
1383,Reyna instalocks Reyna,QuarterJade,UC_wSuaxwUYsJOBZDWwHIQZg,2022-10-16T20:17:34Z,14:44,130,10526,203509,mI-xOHNYc0o,https://www.youtube.com/watch?v=mI-xOHNYc0o,Ugxf96dSB6Q7xO_3tmp4AaABAg,jodi why can i not pull this off ;-; u do it so well,1,0,mI-xOHNYc0o
1384,Reyna instalocks Reyna,QuarterJade,UC_wSuaxwUYsJOBZDWwHIQZg,2022-10-16T20:17:34Z,14:44,130,10526,203509,mI-xOHNYc0o,https://www.youtube.com/watch?v=mI-xOHNYc0o,UgyYyfOKMRiERNCysB94AaABAg,nice cosplay! I love it,0,0,mI-xOHNYc0o
